date,spread
2016-07-18,1.2990000247955322
2016-07-19,1.2479999661445618
2016-07-20,1.26500004529953
2016-07-21,1.2620000541210175
2016-07-22,1.2670000493526459
2016-07-25,1.2729999721050262
2016-07-26,1.254999965429306
2016-07-27,1.2319999933242798
2016-07-28,1.2910000383853912
2016-07-29,1.2179999500513077
2016-08-01,1.2580000460147858
2016-08-02,1.2569999396800995
2016-08-03,1.2740000486373901
2016-08-04,1.2550000250339508
2016-08-05,1.3320000171661377
2016-08-08,1.3329999446868896
2016-08-09,1.251999944448471
2016-08-10,1.2359999418258667
2016-08-11,1.2979999482631683
2016-08-12,1.2519999742507935
2016-08-15,1.2779999673366547
2016-08-16,1.2879999876022339
2016-08-17,1.2730000019073486
2016-08-18,1.2510000169277191
2016-08-19,1.2849999368190765
2016-08-22,1.2590000331401825
2016-08-23,1.2479999661445618
2016-08-24,1.2540000081062317
2016-08-25,1.272000014781952
2016-08-26,1.3299999833106995
2016-08-29,1.2609999775886536
2016-08-30,1.2450000643730164
2016-08-31,1.2479999661445618
2016-09-01,1.2550000548362732
2016-09-02,1.29299995303154
2016-09-06,1.2399999797344208
2016-09-07,1.210999995470047
2016-09-08,1.2830000519752502
2016-09-09,1.3390000462532043
2016-09-12,1.3220000565052032
2016-09-13,1.3889999687671661
2016-09-14,1.3740000128746033
2016-09-15,1.4249999523162842
2016-09-16,1.4279999732971191
2016-09-19,1.457999974489212
2016-09-20,1.399999976158142
2016-09-21,1.4449999779462814
2016-09-22,1.4719999730587006
2016-09-23,1.4500000029802322
2016-09-26,1.4159999936819077
2016-09-27,1.3009999990463257
2016-09-28,1.3040000200271606
2016-09-29,1.322000041604042
2016-09-30,1.3480000495910645
2016-10-03,1.3339999914169312
2016-10-04,1.3679999709129333
2016-10-05,1.4029999673366547
2016-10-06,1.4319999814033508
2016-10-07,1.425999939441681
2016-10-10,1.4150000512599945
2016-10-11,1.4389999508857727
2016-10-12,1.4379999935626984
2016-10-13,1.4630000293254852
2016-10-14,1.504000037908554
2016-10-17,1.4710000455379486
2016-10-18,1.415999948978424
2016-10-19,1.4289999604225159
2016-10-20,1.4269999861717224
2016-10-21,1.425000011920929
2016-10-24,1.4500000178813934
2016-10-25,1.4330000281333923
2016-10-26,1.476999968290329
2016-10-27,1.5680000483989716
2016-10-28,1.5720000267028809
2016-10-31,1.539000004529953
2016-11-01,1.4750000536441803
2016-11-02,1.4540000259876251
2016-11-03,1.4540000259876251
2016-11-04,1.4249999821186066
2016-11-07,1.437999963760376
2016-11-08,1.44200000166893
2016-11-09,1.6540000140666962
2016-11-10,1.6590000987052917
2016-11-14,1.7189998626708984
2016-11-15,1.7499999105930328
2016-11-16,1.7700000405311584
2016-11-17,1.8560000360012054
2016-11-18,1.917000025510788
2016-11-21,1.9189999997615814
2016-11-22,1.8460001051425934
2016-11-23,1.8720000982284546
2016-11-25,1.891999989748001
2016-11-28,1.8699999451637268
2016-11-29,1.834000051021576
2016-11-30,1.9000000357627869
2016-12-01,1.9829999804496765
2016-12-02,1.935000091791153
2016-12-05,1.9340000748634338
2016-12-06,1.9109998941421509
2016-12-07,1.858999878168106
2016-12-08,1.8970000743865967
2016-12-09,1.944000005722046
2016-12-12,1.9790000915527344
2016-12-13,1.9579999446868896
2016-12-14,2.002000093460083
2016-12-15,2.0919999182224274
2016-12-16,2.1119998693466187
2016-12-19,2.0640000700950623
2016-12-20,2.055000066757202
2016-12-21,2.0429999828338623
2016-12-22,2.0599999725818634
2016-12-23,2.0429999828338623
2016-12-27,2.0679999589920044
2016-12-28,2.0110000371932983
2016-12-29,2.037000000476837
2016-12-30,1.966000109910965
2017-01-03,1.9750000536441803
2017-01-04,1.9339998960494995
2017-01-05,1.8600000143051147
2017-01-06,1.9149999618530273
2017-01-09,1.8909999132156372
2017-01-10,1.875999927520752
2017-01-11,1.8719998896121979
2017-01-12,1.8580000400543213
2017-01-13,1.8670001029968262
2017-01-17,1.813999891281128
2017-01-18,1.8739999532699585
2017-01-19,1.9560000896453857
2017-01-20,1.9870000183582306
2017-01-23,1.930000126361847
2017-01-24,1.9779999554157257
2017-01-25,2.0399999916553497
2017-01-26,2.0199998915195465
2017-01-27,1.9829999506473541
2017-01-30,1.9880000352859497
2017-01-31,1.9509999752044678
2017-02-01,1.9739999771118164
2017-02-02,1.9820000231266022
2017-02-03,2.002999931573868
2017-02-06,1.9100000858306885
2017-02-07,1.8639999628067017
2017-02-08,1.8260000944137573
2017-02-09,1.8669999837875366
2017-02-10,1.8859999179840088
2017-02-13,1.9110000133514404
2017-02-14,1.9350000023841858
2017-02-15,1.9820001125335693
2017-02-16,1.9420000314712524
2017-02-17,1.9169999361038208
2017-02-21,1.9220000505447388
2017-02-22,1.9079999923706055
2017-02-23,1.8900000154972076
2017-02-24,1.8189999163150787
2017-02-27,1.878999948501587
2017-02-28,1.8350000381469727
2017-03-01,1.8480000495910645
2017-03-02,1.8440001010894775
2017-03-03,1.8090000748634338
2017-03-06,1.7889999747276306
2017-03-07,1.775999903678894
2017-03-08,1.8440000414848328
2017-03-09,1.8850000500679016
2017-03-10,1.8569999933242798
2017-03-13,1.8800000548362732
2017-03-14,1.8420000076293945
2017-03-15,1.7929999232292175
2017-03-16,1.8140000700950623
2017-03-17,1.7929999232292175
2017-03-20,1.7630000710487366
2017-03-21,1.683000087738037
2017-03-22,1.647999882698059
2017-03-23,1.6699999570846558
2017-03-24,1.652000069618225
2017-03-27,1.6149998903274536
2017-03-28,1.6359999179840088
2017-03-29,1.6309999227523804
2017-03-30,1.657999873161316
2017-03-31,1.6579999327659607
2017-04-03,1.6099998950958252
2017-04-04,1.5699999332427979
2017-04-05,1.5770001411437988
2017-04-06,1.5549999475479126
2017-04-07,1.5749999284744263
2017-04-10,1.5730000734329224
2017-04-11,1.4980000853538513
2017-04-12,1.503000020980835
2017-04-13,1.4420000910758972
2017-04-17,1.4620000720024109
2017-04-18,1.3739998936653137
2017-04-19,1.416999876499176
2017-04-20,1.4709999561309814
2017-04-21,1.4739999771118164
2017-04-24,1.503000020980835
2017-04-25,1.5189998745918274
2017-04-26,1.508000135421753
2017-04-27,1.5109999775886536
2017-04-28,1.502000093460083
2017-05-01,1.5400000214576721
2017-05-02,1.453000009059906
2017-05-03,1.4610000252723694
2017-05-04,1.500999927520752
2017-05-05,1.484000027179718
2017-05-08,1.5059999227523804
2017-05-09,1.5170000791549683
2017-05-10,1.5390000343322754
2017-05-11,1.540000081062317
2017-05-12,1.4800000190734863
2017-05-15,1.4750000834465027
2017-05-16,1.4390000104904175
2017-05-17,1.3410000801086426
2017-05-18,1.340000033378601
2017-05-19,1.3569998741149902
2017-05-22,1.375999927520752
2017-05-23,1.3720000982284546
2017-05-24,1.3610000610351562
2017-05-25,1.3470001220703125
2017-05-26,1.3399999737739563
2017-05-30,1.3069999814033508
2017-05-31,1.2460001111030579
2017-06-01,1.268999993801117
2017-06-02,1.2059999108314514
2017-06-05,1.2339999079704285
2017-06-06,1.1890000700950623
2017-06-07,1.2049999833106995
2017-06-08,1.2210000157356262
2017-06-09,1.2189998626708984
2017-06-12,1.240000069141388
2017-06-13,1.2240000367164612
2017-06-14,1.1550000309944153
2017-06-15,1.168999969959259
2017-06-16,1.1720000505447388
2017-06-19,1.2050000429153442
2017-06-20,1.1600001454353333
2017-06-21,1.1869999766349792
2017-06-22,1.2200000882148743
2017-06-23,1.2110000252723694
2017-06-26,1.2040000557899475
2017-06-27,1.2079999446868896
2017-06-28,1.2359999418258667
2017-06-29,1.2639999389648438
2017-06-30,1.3090000748634338
2017-07-03,1.3459999561309814
2017-07-05,1.314000129699707
2017-07-06,1.3619998693466187
2017-07-07,1.3849998712539673
2017-07-10,1.3580000400543213
2017-07-11,1.3289999961853027
2017-07-12,1.303999900817871
2017-07-13,1.3350000381469727
2017-07-14,1.3109999895095825
2017-07-17,1.2890000343322754
2017-07-18,1.2230000495910645
2017-07-19,1.182999849319458
2017-07-20,1.152999997138977
2017-07-21,1.0940001010894775
2017-07-24,1.1039999723434448
2017-07-25,1.1829999685287476
2017-07-26,1.187000036239624
2017-07-27,1.2319999933242798
2017-07-28,1.2360000610351562
2017-07-31,1.2390000820159912
2017-08-01,1.1929999589920044
2017-08-02,1.2120001316070557
2017-08-03,1.1699999570846558
2017-08-04,1.2139999866485596
2017-08-07,1.2239999771118164
2017-08-08,1.253000020980835
2017-08-09,1.215999960899353
2017-08-10,1.1939998865127563
2017-08-11,1.1759998798370361
2017-08-14,1.2160000801086426
2017-08-15,1.2580000162124634
2017-08-16,1.2410000562667847
2017-08-17,1.2209998965263367
2017-08-18,1.206000030040741
2017-08-21,1.2150000929832458
2017-08-22,1.21999990940094
2017-08-23,1.190999984741211
2017-08-24,1.1959999799728394
2017-08-25,1.1739999055862427
2017-08-28,1.153999924659729
2017-08-29,1.125999927520752
2017-08-30,1.1449998617172241
2017-08-31,1.143000066280365
2017-09-01,1.1720000505447388
2017-09-05,1.0869999527931213
2017-09-06,1.0700000524520874
2017-09-07,1.0380001068115234
2017-09-08,1.0410001277923584
2017-09-11,1.1050000190734863
2017-09-12,1.152999997138977
2017-09-13,1.1769999265670776
2017-09-14,1.1690000295639038
2017-09-15,1.191999912261963
2017-09-18,1.2290000915527344
2017-09-19,1.225000023841858
2017-09-20,1.2569999694824219
2017-09-21,1.2700001001358032
2017-09-22,1.2590000629425049
2017-09-25,1.222000002861023
2017-09-26,1.186000108718872
2017-09-27,1.2710000276565552
2017-09-28,1.2790000438690186
2017-09-29,1.2979999780654907
2017-10-02,1.3239998817443848
2017-10-03,1.2990001440048218
2017-10-04,1.2869999408721924
2017-10-05,1.306999921798706
2017-10-06,1.3269999027252197
2017-10-09,1.3160001039505005
2017-10-10,1.290000081062317
2017-10-11,1.277000069618225
2017-10-12,1.2699999809265137
2017-10-13,1.2300000190734863
2017-10-16,1.2519999742507935
2017-10-17,1.2250001430511475
2017-10-18,1.2710000276565552
2017-10-19,1.25600004196167
2017-10-20,1.305999994277954
2017-10-23,1.3059998750686646
2017-10-24,1.307999849319458
2017-10-25,1.3610000610351562
2017-10-26,1.3719998598098755
2017-10-27,1.3550000190734863
2017-10-30,1.2949998378753662
2017-10-31,1.2529999017715454
2017-11-01,1.2379999160766602
2017-11-02,1.2089998722076416
2017-11-03,1.1949999332427979
2017-11-06,1.1619999408721924
2017-11-07,1.11899995803833
2017-11-08,1.1299999952316284
2017-11-09,1.1280001401901245
2017-11-10,1.2000000476837158
2017-11-13,1.2150001525878906
2017-11-14,1.1410000324249268
2017-11-15,1.1050000190734863
2017-11-16,1.13100004196167
2017-11-17,1.1140000820159912
2017-11-20,1.1319999694824219
2017-11-21,1.084999918937683
2017-11-22,1.0570000410079956
2017-11-24,1.0999999046325684
2017-11-27,1.1050000190734863
2017-11-28,1.0730000734329224
2017-11-29,1.1179999113082886
2017-11-30,1.1790000200271606
2017-12-01,1.1269999742507935
2017-12-04,1.1339999437332153
2017-12-05,1.0729999542236328
2017-12-06,1.066999912261963
2017-12-07,1.1159999370574951
2017-12-08,1.1299998760223389
2017-12-11,1.121999979019165
2017-12-12,1.0930001735687256
2017-12-13,1.0759999752044678
2017-12-14,1.062999963760376
2017-12-15,1.0700000524520874
2017-12-18,1.0769999027252197
2017-12-19,1.1100000143051147
2017-12-20,1.1469999551773071
2017-12-21,1.1609998941421509
2017-12-22,1.1869999170303345
2017-12-26,1.1640000343322754
2017-12-27,1.00600004196167
2017-12-28,1.0619999170303345
2017-12-29,1.0499999523162842
2018-01-02,1.0869998931884766
2018-01-03,1.0770000219345093
2018-01-04,1.0830000638961792
2018-01-05,1.1060000658035278
2018-01-08,1.100000023841858
2018-01-09,1.13100004196167
2018-01-10,1.1549999713897705
2018-01-11,1.1279999017715454
2018-01-12,1.1420000791549683
2018-01-16,1.1489999294281006
2018-01-17,1.1630001068115234
2018-01-18,1.2060000896453857
2018-01-19,1.2340000867843628
2018-01-22,1.274999976158142
2018-01-23,1.2110000848770142
2018-01-24,1.2440000772476196
2018-01-25,1.2280000448226929
2018-01-26,1.2739999294281006
2018-01-29,1.3239998817443848
2018-01-30,1.3010001182556152
2018-01-31,1.290000081062317
2018-02-01,1.3200000524520874
2018-02-02,1.4040000438690186
2018-02-05,1.3359999656677246
2018-02-06,1.279999852180481
2018-02-07,1.3290001153945923
2018-02-08,1.3360000848770142
2018-02-09,1.3040000200271606
2018-02-12,1.3220001459121704
2018-02-13,1.2699998617172241
2018-02-14,1.3630001544952393
2018-02-15,1.3310000896453857
2018-02-16,1.3070000410079956
2018-02-20,1.3199999332427979
2018-02-21,1.3350000381469727
2018-02-22,1.312000036239624
2018-02-23,1.2660000324249268
2018-02-26,1.250999927520752
2018-02-27,1.2730000019073486
2018-02-28,1.25
2018-03-01,1.21399986743927
2018-03-02,1.252000093460083
2018-03-05,1.25600004196167
2018-03-06,1.2340000867843628
2018-03-07,1.2329999208450317
2018-03-08,1.2309999465942383
2018-03-09,1.2590000629425049
2018-03-12,1.2269998788833618
2018-03-13,1.1579999923706055
2018-03-14,1.0989998579025269
2018-03-15,1.0929999351501465
2018-03-16,1.1100000143051147
2018-03-19,1.1169999837875366
2018-03-20,1.1209999322891235
2018-03-21,1.1970000267028809
2018-03-22,1.1490000486373901
2018-03-23,1.1419999599456787
2018-03-26,1.1379998922348022
2018-03-27,1.0529999732971191
2018-03-28,1.0800000429153442
2018-03-29,1.0709999799728394
2018-04-02,1.0490001440048218
2018-04-03,1.0709998607635498
2018-04-04,1.1200001239776611
2018-04-05,1.1570000648498535
2018-04-06,1.095000147819519
2018-04-09,1.1110000610351562
2018-04-10,1.1019998788833618
2018-04-11,1.097000002861023
2018-04-12,1.1290000677108765
2018-04-13,1.1109999418258667
2018-04-16,1.11899995803833
2018-04-17,1.0589998960494995
2018-04-18,1.0970001220703125
2018-04-19,1.13100004196167
2018-04-20,1.1859999895095825
2018-04-23,1.190000057220459
2018-04-24,1.1600000858306885
2018-04-25,1.2089998722076416
2018-04-26,1.2050000429153442
2018-04-27,1.187000036239624
2018-04-30,1.1730000972747803
2018-05-01,1.1660001277923584
2018-05-02,1.1790000200271606
2018-05-03,1.158000111579895
2018-05-04,1.1510000228881836
2018-05-07,1.1570000648498535
2018-05-08,1.1340000629425049
2018-05-09,1.1589999198913574
2018-05-10,1.125999927520752
2018-05-11,1.1109999418258667
2018-05-14,1.1399998664855957
2018-05-15,1.2049999237060547
2018-05-16,1.2300000190734863
2018-05-17,1.2459999322891235
2018-05-18,1.2119998931884766
2018-05-21,1.2020000219345093
2018-05-22,1.1720000505447388
2018-05-23,1.1299999952316284
2018-05-24,1.1209999322891235
2018-05-25,1.0779999494552612
2018-05-29,0.9279998540878296
2018-05-30,0.9639999866485596
2018-05-31,0.9520000219345093
2018-06-01,1.0269999504089355
2018-06-04,1.0720000267028809
2018-06-05,1.0159999132156372
2018-06-06,1.0749999284744263
2018-06-07,1.0480000972747803
2018-06-08,1.0570000410079956
2018-06-11,1.0889999866485596
2018-06-12,1.069000005722046
2018-06-13,1.0820000171661377
2018-06-14,1.0630000829696655
2018-06-15,1.0360000133514404
2018-06-18,1.0430001020431519
2018-06-19,0.994999885559082
2018-06-20,1.0399999618530273
2018-06-21,1.0070000886917114
2018-06-22,1.03000009059906
2018-06-25,1.0219999551773071
2018-06-26,0.9870001077651978
2018-06-27,0.9469999074935913
2018-06-28,0.966999888420105
2018-06-29,0.968999981880188
2018-07-02,0.9709999561309814
2018-07-03,0.9050000905990601
2018-07-05,0.9299999475479126
2018-07-06,0.9260001182556152
2018-07-09,0.9449999332427979
2018-07-10,0.937999963760376
2018-07-11,0.9220000505447388
2018-07-12,0.9249999523162842
2018-07-13,0.9030001163482666
2018-07-16,0.9200000762939453
2018-07-17,0.8890000581741333
2018-07-18,0.9149999618530273
2018-07-19,0.8989999294281006
2018-07-20,0.9620000123977661
2018-07-23,1.0449999570846558
2018-07-24,0.9889998435974121
2018-07-25,0.9830001592636108
2018-07-26,1.029999852180481
2018-07-27,1.0149999856948853
2018-07-30,1.029999852180481
2018-07-31,0.9789999723434448
2018-08-01,1.024999976158142
2018-08-02,1.0210000276565552
2018-08-03,0.9930000305175781
2018-08-06,0.9699999094009399
2018-08-07,0.9650001525878906
2018-08-08,0.9630000591278076
2018-08-09,0.929999828338623
2018-08-10,0.8570001125335693
2018-08-13,0.8820000886917114
2018-08-14,0.8619999885559082
2018-08-15,0.8320000171661377
2018-08-16,0.8559999465942383
2018-08-17,0.8779999017715454
2018-08-20,0.8299999237060547
2018-08-21,0.8090000152587891
2018-08-22,0.7879998683929443
2018-08-23,0.7880001068115234
2018-08-24,0.7779998779296875
2018-08-27,0.7880001068115234
2018-08-28,0.8059999942779541
2018-08-29,0.8040001392364502
2018-08-30,0.8019998073577881
2018-08-31,0.7979998588562012
2018-09-04,0.8339998722076416
2018-09-05,0.812000036239624
2018-09-06,0.7990000247955322
2018-09-07,0.8539998531341553
2018-09-10,0.8540000915527344
2018-09-11,0.8689999580383301
2018-09-12,0.8580000400543213
2018-09-13,0.8700001239776611
2018-09-14,0.8910000324249268
2018-09-17,0.8929998874664307
2018-09-18,0.9230000972747803
2018-09-19,0.9630000591278076
2018-09-20,0.9600000381469727
2018-09-21,0.945000171661377
2018-09-24,0.9550001621246338
2018-09-25,0.9340000152587891
2018-09-26,0.9010000228881836
2018-09-27,0.9159998893737793
2018-09-28,0.9059998989105225
2018-10-01,0.9249999523162842
2018-10-02,0.8810000419616699
2018-10-03,0.9909999370574951
2018-10-04,1.0269999504089355
2018-10-05,1.059999942779541
2018-10-08,1.068000078201294
2018-10-09,1.0230000019073486
2018-10-10,1.0049998760223389
2018-10-11,0.9179999828338623
2018-10-12,0.9230000972747803
2018-10-15,0.9330000877380371
2018-10-16,0.8959999084472656
2018-10-17,0.9189999103546143
2018-10-18,0.9199998378753662
2018-10-19,0.937999963760376
2018-10-22,0.9380002021789551
2018-10-23,0.875999927520752
2018-10-24,0.8389999866485596
2018-10-25,0.8559999465942383
2018-10-26,0.8039999008178711
2018-10-29,0.8269999027252197
2018-10-30,0.8269999027252197
2018-10-31,0.8809998035430908
2018-11-01,0.874000072479248
2018-11-02,0.9409999847412109
2018-11-05,0.9330000877380371
2018-11-06,0.9040000438690186
2018-11-07,0.9030001163482666
2018-11-08,0.9309999942779541
2018-11-09,0.8889999389648438
2018-11-12,0.8860001564025879
2018-11-13,0.8499999046325684
2018-11-14,0.7949998378753662
2018-11-15,0.8080000877380371
2018-11-16,0.7739999294281006
2018-11-19,0.7569999694824219
2018-11-20,0.7130000591278076
2018-11-21,0.7110002040863037
2018-11-23,0.7059998512268066
2018-11-26,0.7290000915527344
2018-11-27,0.7020001411437988
2018-11-28,0.7089998722076416
2018-11-29,0.7250001430511475
2018-11-30,0.7049999237060547
2018-12-03,0.7039999961853027
2018-12-04,0.5590000152587891
2018-12-06,0.5230000019073486
2018-12-07,0.5099999904632568
2018-12-10,0.5260000228881836
2018-12-11,0.5090000629425049
2018-12-12,0.5309998989105225
2018-12-13,0.5480000972747803
2018-12-14,0.5230000019073486
2018-12-17,0.5170001983642578
2018-12-18,0.49699997901916504
2018-12-19,0.440000057220459
2018-12-20,0.45399999618530273
2018-12-21,0.46200013160705566
2018-12-24,0.4160001277923584
2018-12-26,0.41699981689453125
2018-12-27,0.39499998092651367
2018-12-28,0.40799999237060547
2018-12-31,0.3860001564025879
2019-01-02,0.29600000381469727
2019-01-03,0.19899988174438477
2019-01-04,0.30099987983703613
2019-01-07,0.32899999618530273
2019-01-08,0.31599998474121094
2019-01-09,0.3379998207092285
2019-01-10,0.3559999465942383
2019-01-11,0.33100008964538574
2019-01-14,0.35000014305114746
2019-01-15,0.3280000686645508
2019-01-16,0.3680000305175781
2019-01-17,0.3940000534057617
2019-01-18,0.43599987030029297
2019-01-22,0.38499999046325684
2019-01-23,0.40200018882751465
2019-01-24,0.4069998264312744
2019-01-25,0.4249999523162842
2019-01-28,0.41100001335144043
2019-01-29,0.3469998836517334
2019-01-30,0.3299999237060547
2019-01-31,0.2950000762939453
2019-02-01,0.3510000705718994
2019-02-04,0.38899993896484375
2019-02-05,0.33699989318847656
2019-02-06,0.33699989318847656
2019-02-07,0.2969999313354492
2019-02-08,0.2669999599456787
2019-02-11,0.28600001335144043
2019-02-12,0.3059999942779541
2019-02-13,0.33500003814697266
2019-02-14,0.2840001583099365
2019-02-15,0.29600000381469727
2019-02-19,0.2740001678466797
2019-02-20,0.2710001468658447
2019-02-21,0.2929999828338623
2019-02-22,0.26200008392333984
2019-02-25,0.2800002098083496
2019-02-26,0.23599982261657715
2019-02-27,0.3000001907348633
2019-02-28,0.3280000686645508
2019-03-01,0.377000093460083
2019-03-04,0.3469998836517334
2019-03-05,0.32199978828430176
2019-03-06,0.2869999408721924
2019-03-07,0.24099993705749512
2019-03-08,0.23200011253356934
2019-03-11,0.2629997730255127
2019-03-12,0.21000003814697266
2019-03-13,0.22300004959106445
2019-03-14,0.24200010299682617
2019-03-15,0.2049999237060547
2019-03-18,0.21700000762939453
2019-03-19,0.2090001106262207
2019-03-20,0.127000093460083
2019-03-21,0.12899994850158691
2019-03-22,0.056999921798706055
2019-03-25,0.029999971389770508
2019-03-26,0.009000062942504883
2019-03-27,-0.003999948501586914
2019-03-28,0.01900005340576172
2019-03-29,0.08599996566772461
2019-04-01,0.17400002479553223
2019-04-02,0.11100006103515625
2019-04-03,0.14400005340576172
2019-04-04,0.1420001983642578
2019-04-05,0.13100004196166992
2019-04-08,0.15400004386901855
2019-04-09,0.13400006294250488
2019-04-10,0.11400008201599121
2019-04-11,0.13899993896484375
2019-04-12,0.18499994277954102
2019-04-15,0.19300007820129395
2019-04-16,0.21399998664855957
2019-04-17,0.21199989318847656
2019-04-18,0.19499993324279785
2019-04-22,0.21499991416931152
2019-04-23,0.17999982833862305
2019-04-24,0.14700007438659668
2019-04-25,0.16899991035461426
2019-04-26,0.14500021934509277
2019-04-29,0.17600011825561523
2019-04-30,0.14100003242492676
2019-05-01,0.14800000190734863
2019-05-02,0.1790001392364502
2019-05-03,0.16299986839294434
2019-05-06,0.13700008392333984
2019-05-07,0.07999992370605469
2019-05-08,0.1120002269744873
2019-05-09,0.08700013160705566
2019-05-10,0.08500003814697266
2019-05-13,0.05500006675720215
2019-05-14,0.06599998474121094
2019-05-15,0.029000043869018555
2019-05-16,0.06699991226196289
2019-05-17,0.06299996376037598
2019-05-20,0.09599995613098145
2019-05-21,0.09600019454956055
2019-05-22,0.07299995422363281
2019-05-23,-0.006999969482421875
2019-05-24,0.03599977493286133
2019-05-28,-0.03000020980834961
2019-05-29,-0.06200003623962402
2019-05-30,-0.08299994468688965
2019-05-31,-0.1510000228881836
2019-06-03,-0.19899988174438477
2019-06-04,-0.17600011825561523
2019-06-05,-0.16200017929077148
2019-06-06,-0.13100004196166992
2019-06-07,-0.13099980354309082
2019-06-10,-0.07700014114379883
2019-06-11,-0.07299995422363281
2019-06-12,-0.037999868392944336
2019-06-13,-0.04900002479553223
2019-06-14,-0.032000064849853516
2019-06-17,-0.05200004577636719
2019-06-18,-0.10800004005432129
2019-06-19,-0.09599995613098145
2019-06-20,-0.07700014114379883
2019-06-21,0.013000011444091797
2019-06-24,-0.037000179290771484
2019-06-25,-0.08899998664855957
2019-06-26,-0.04399991035461426
2019-06-27,-0.07999992370605469
2019-06-28,-0.03500008583068848
2019-07-01,-0.031000137329101562
2019-07-02,-0.17200005054473877
2019-07-03,-0.1970001459121704
2019-07-05,-0.11500000953674316
2019-07-08,-0.14400005340576172
2019-07-09,-0.14100003242492676
2019-07-10,-0.0690000057220459
2019-07-11,0.021999835968017578
2019-07-12,0.016000032424926758
2019-07-15,0.006999969482421875
2019-07-16,0.01900005340576172
2019-07-17,-0.011999845504760742
2019-07-18,0.02500009536743164
2019-07-19,0.03500008583068848
2019-07-22,0.017999887466430664
2019-07-23,0.0409998893737793
2019-07-24,0.009999990463256836
2019-07-25,0.01399993896484375
2019-07-26,0.018000125885009766
2019-07-29,0.005000114440917969
2019-07-30,0.021000146865844727
2019-07-31,-0.009000062942504883
2019-08-01,-0.1359999179840088
2019-08-02,-0.14499998092651367
2019-08-05,-0.21799993515014648
2019-08-06,-0.2560000419616699
2019-08-07,-0.284000039100647
2019-08-08,-0.25400006771087646
2019-08-09,-0.21600008010864258
2019-08-12,-0.28899991512298584
2019-08-13,-0.27500009536743164
2019-08-14,-0.3270000219345093
2019-08-15,-0.3140000104904175
2019-08-16,-0.2839999198913574
2019-08-19,-0.2549999952316284
2019-08-20,-0.33899998664855957
2019-08-21,-0.35099995136260986
2019-08-22,-0.32799994945526123
2019-08-23,-0.3819999694824219
2019-08-26,-0.3880000114440918
2019-08-27,-0.45299994945526123
2019-08-28,-0.47400009632110596
2019-08-29,-0.4240000247955322
2019-08-30,-0.42699992656707764
2019-09-03,-0.4440000057220459
2019-09-04,-0.44599997997283936
2019-09-05,-0.3549998998641968
2019-09-06,-0.36000001430511475
2019-09-09,-0.28600001335144043
2019-09-10,-0.2109999656677246
2019-09-11,-0.1799999475479126
2019-09-12,-0.10399997234344482
2019-09-13,0.003000020980834961
2019-09-16,-0.10400009155273438
2019-09-17,-0.12599992752075195
2019-09-18,-0.09399998188018799
2019-09-19,-0.10899996757507324
2019-09-20,-0.09500002861022949
2019-09-23,-0.13700008392333984
2019-09-24,-0.24500000476837158
2019-09-25,-0.11300003528594971
2019-09-26,-0.08500003814697266
2019-09-27,-0.05500006675720215
2019-09-30,-0.09500002861022949
2019-10-01,-0.10899996757507324
2019-10-02,-0.1390000581741333
2019-10-03,-0.12899994850158691
2019-10-04,-0.13999998569488525
2019-10-07,-0.12000000476837158
2019-10-08,-0.11800003051757812
2019-10-09,-0.03900003433227539
2019-10-10,0.02499997615814209
2019-10-11,0.12899994850158691
2019-10-14,0.11500000953674316
2019-10-15,0.15299999713897705
2019-10-16,0.13300001621246338
2019-10-17,0.13199996948242188
2019-10-18,0.12199997901916504
2019-10-21,0.16700005531311035
2019-10-22,0.15299999713897705
2019-10-23,0.14399993419647217
2019-10-24,0.14300000667572021
2019-10-25,0.17599999904632568
2019-10-28,0.24800002574920654
2019-10-29,0.24000000953674316
2019-10-30,0.20299994945526123
2019-10-31,0.1929999589920044
2019-11-01,0.24300003051757812
2019-11-04,0.28299999237060547
2019-11-05,0.34800004959106445
2019-11-06,0.2990000247955322
2019-11-07,0.40799999237060547
2019-11-08,0.4229999780654907
2019-11-11,0.4299999475479126
2019-11-12,0.3760000467300415
2019-11-13,0.33500003814697266
2019-11-14,0.28700006008148193
2019-11-15,0.3059999942779541
2019-11-18,0.2849999666213989
2019-11-19,0.26100003719329834
2019-11-20,0.21800005435943604
2019-11-21,0.24199998378753662
2019-11-22,0.23100006580352783
2019-11-25,0.21900010108947754
2019-11-26,0.17499995231628418
2019-11-27,0.20199990272521973
2019-11-29,0.23600006103515625
2019-12-02,0.2979999780654907
2019-12-03,0.17100000381469727
2019-12-04,0.28299999237060547
2019-12-05,0.30400002002716064
2019-12-06,0.3619999885559082
2019-12-09,0.3309999704360962
2019-12-10,0.3179999589920044
2019-12-11,0.26999998092651367
2019-12-12,0.3669999837875366
2019-12-13,0.29600000381469727
2019-12-16,0.3669999837875366
2019-12-17,0.3590000867843628
2019-12-18,0.406000018119812
2019-12-19,0.375
2019-12-20,0.3890000581741333
2019-12-23,0.41499996185302734
2019-12-24,0.37199997901916504
2019-12-26,0.3700000047683716
